 *  Executing task in folder rocket_groundstation: platformio device monitor 

--- Terminal on /dev/cu.usbserial-A5069RR4 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, esp8266_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
320,0,-104.36,0.00,-0.03,1.23,9.81,3.8,0.4,-0.6,0
330,0,-104.41,0.00,-0.03,1.22,9.81,3.9,0.4,-0.6,0
340,0,-104.47,0.00,-0.03,1.21,9.80,4.0,0.4,-0.6,0
350,0,-104.44,0.00,-0.04,1.21,9.82,4.0,0.4,-0.6,0
360,0,-104.38,0.00,-0.05,1.24,9.81,4.1,0.4,-0.6,0
370,0,-104.30,0.00,-0.05,1.21,9.80,4.1,0.4,-0.6,0
380,0,-104.45,0.00,-0.05,1.23,9.81,4.2,0.4,-0.6,0
390,0,-104.37,0.00,-0.04,1.22,9.81,4.3,0.4,-0.6,0
400,0,-104.45,0.00,-0.03,1.23,9.81,4.3,0.4,-0.6,0
410,0,-104.44,0.00,-0.05,1.23,9.83,4.4,0.4,-0.6,0
420,0,-104.42,0.00,-0.05,1.23,9.81,4.4,0.4,-0.6,0
430,0,-104.35,0.00,-0.04,1.23,9.80,4.5,0.4,-0.6,0
440,0,-104.40,0.00,-0.03,1.24,9.81,4.5,0.4,-0.6,0
450,0,-104.48,0.00,-0.05,1.22,9.82,4.6,0.4,-0.6,0
460,0,-104.50,0.00,-0.04,1.22,9.80,4.6,0.4,-0.6,0
470,0,-104.47,0.00,-0.04,1.22,9.79,4.7,0.4,-0.6,0
480,0,-104.60,0.00,-0.05,1.22,9.79,4.7,0.4,-0.6,0
490,0,-104.59,0.00,-0.05,1.23,9.81,4.8,0.4,-0.6,0
500,0,-104.60,0.00,-0.03,1.21,9.80,4.8,0.4,-0.6,0
510,0,-104.44,0.00,-0.04,1.23,9.80,4.9,0.4,-0.6,0
520,0,-104.44,0.00,-0.04,1.23,9.82,4.9,0.4,-0.6,0
530,0,-104.43,0.00,-0.05,1.22,9.81,4.9,0.4,-0.6,0
540,0,-104.50,0.00,-0.04,1.23,9.80,5.0,0.4,-0.6,0
550,0,-104.60,0.00,-0.05,1.23,9.82,5.0,0.4,-0.6,0
560,0,-104.55,0.00,-0.05,1.21,9.80,5.1,0.4,-0.6,0
570,0,-104.55,0.00,-0.04,1.22,9.81,5.1,0.4,-0.6,0
580,0,-104.51,0.00,-0.05,1.22,9.80,5.1,0.4,-0.6,0
590,0,-104.52,0.00,-0.05,1.22,9.81,5.2,0.4,-0.6,0
600,0,-104.40,0.00,-0.03,1.23,9.81,5.2,0.4,-0.6,0
610,0,-104.52,0.00,-0.05,1.23,9.81,5.3,0.4,-0.6,0
620,0,-104.42,0.00,-0.05,1.23,9.81,5.3,0.4,-0.6,0
630,0,-104.39,0.00,-0.05,1.22,9.79,5.3,0.4,-0.6,0
640,0,-104.35,0.00,-0.05,1.23,9.80,5.4,0.4,-0.6,0
650,0,-104.40,0.00,-0.05,1.22,9.80,5.4,0.4,-0.6,0
660,0,-104.48,0.00,-0.05,1.23,9.80,5.4,0.4,-0.6,0
670,0,-104.45,0.00,-0.05,1.22,9.82,5.5,0.4,-0.6,0
680,0,-104.50,0.00,-0.04,1.21,9.81,5.5,0.4,-0.6,0
690,0,-104.47,0.00,-0.06,1.22,9.79,5.5,0.4,-0.6,0
700,0,-104.40,0.00,-0.05,1.23,9.81,5.6,0.4,-0.6,0
712,0,-104.31,0.00,-0.04,1.23,9.80,5.6,0.4,-0.6,0
722,0,-104.37,0.00,-0.05,1.21,9.79,5.6,0.4,-0.6,0
732,0,-104.33,0.00,-0.06,1.22,9.81,5.6,0.4,-0.6,0
742,0,-104.39,0.00,-0.05,1.23,9.81,5.7,0.4,-0.6,0
752,0,-104.39,0.00,-0.05,1.22,9.81,5.7,0.4,-0.6,0
762,0,-104.53,0.00,-0.04,1.23,9.82,5.7,0.4,-0.6,0
772,0,-104.45,0.00,-0.04,1.21,9.80,5.8,0.4,-0.6,0
782,0,-104.48,0.00,-0.04,1.23,9.81,5.8,0.4,-0.6,0
792,0,-104.50,0.00,-0.04,1.23,9.82,5.8,0.4,-0.6,0
802,0,-104.51,0.00,-0.05,1.24,9.81,5.8,0.4,-0.6,0
810,0,-104.52,0.00,-0.05,1.23,9.81,5.9,0.4,-0.6,0
820,0,-104.66,0.00,-0.05,1.22,9.82,5.9,0.4,-0.6,0
830,0,-104.61,0.00,-0.05,1.21,9.81,5.9,0.4,-0.6,0
840,0,-104.68,0.00,-0.04,1.22,9.79,5.9,0.4,-0.6,0
850,0,-104.61,0.00,-0.05,1.22,9.81,5.9,0.4,-0.6,0
860,0,-104.59,0.00,-0.05,1.22,9.80,6.0,0.4,-0.6,0
870,0,-104.63,0.00,-0.05,1.22,9.82,6.0,0.4,-0.6,0
880,0,-104.48,0.00,-0.04,1.23,9.82,6.0,0.4,-0.6,0
890,0,-104.54,0.00,-0.05,1.23,9.80,6.0,0.4,-0.6,0
900,0,-104.46,0.00,-0.04,1.22,9.81,6.0,0.4,-0.6,0
910,0,-104.52,0.00,-0.04,1.22,9.81,6.1,0.4,-0.6,0
